
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           0.293213
     1353651     1595
     1489016     1509.22
     1637917     1469.36
     1801708     1196.4
     1981878     971.938
     2180065     455.651
     2398071     416.964
     2637878     416.371
     2901665     636.903
     3191831     589.826
     3511014     512.518
     3862115     565.522
     4248326     491.575
     4673158     469.268
     5140474     495.105
     5654521     506.886
     6219973     450.723
     6841970     435.709
     7526167     426.612
     8278784     480.714
 Blaze kernel 'dvecdvecadd': Time deviation too large!!!
     9106663     469.998
     10000000    424.846
   N=1, steps=622388
     Blaze       = 1        (2.12265)
   N=2, steps=582288
     Blaze       = 1        (2.02181)
   N=3, steps=648588
     Blaze       = 1        (2.20924)
   N=4, steps=516533
     Blaze       = 1        (1.79392)
   N=5, steps=556987
     Blaze       = 1        (1.84796)
   N=6, steps=555564
     Blaze       = 1        (1.78557)
   N=7, steps=566614
     Blaze       = 1        (1.87059)
   N=8, steps=554318
     Blaze       = 1        (1.74917)
   N=9, steps=580034
     Blaze       = 1        (1.87576)
   N=10, steps=627583
     Blaze       = 1        (2.01956)
   N=11, steps=580867
     Blaze       = 1        (1.90624)
   N=12, steps=565684
     Blaze       = 1        (1.89333)
   N=13, steps=555403
     Blaze       = 1        (2.05166)
   N=14, steps=573632
     Blaze       = 1        (2.00514)
   N=15, steps=599569
     Blaze       = 1        (2.02793)
   N=16, steps=552470
     Blaze       = 1        (1.84524)
   N=17, steps=616139
     Blaze       = 1        (2.24776)
   N=18, steps=526837
     Blaze       = 1        (1.87741)
   N=19, steps=586709
     Blaze       = 1        (2.0946)
   N=20, steps=595969
     Blaze       = 1        (2.0594)
   N=22, steps=609557
     Blaze       = 1        (2.22062)
   N=24, steps=553571
     Blaze       = 1        (1.98611)
   N=26, steps=584118
     Blaze       = 1        (1.97969)
   N=28, steps=593268
     Blaze       = 1        (1.93209)
   N=30, steps=550410
     Blaze       = 1        (1.91602)
   N=33, steps=550024
     Blaze       = 1        (1.97177)
   N=36, steps=566022
     Blaze       = 1        (1.88438)
   N=39, steps=574542
     Blaze       = 1        (1.99667)
   N=42, steps=534033
     Blaze       = 1        (1.91791)
   N=46, steps=587297
     Blaze       = 1        (2.04795)
   N=50, steps=610037
     Blaze       = 1        (2.23814)
   N=55, steps=634845
     Blaze       = 1        (2.09018)
   N=60, steps=588223
     Blaze       = 1        (2.02065)
   N=66, steps=591146
     Blaze       = 1        (2.15753)
   N=72, steps=637807
     Blaze       = 1        (2.21205)
   N=79, steps=605754
     Blaze       = 1        (1.8675)
   N=86, steps=549494
     Blaze       = 1        (1.70603)
   N=94, steps=564148
     Blaze       = 1        (1.80344)
   N=103, steps=595330
     Blaze       = 1        (1.95145)
   N=113, steps=534133
     Blaze       = 1        (1.97476)
   N=124, steps=560736
     Blaze       = 1        (1.8979)
   N=136, steps=579998
     Blaze       = 1        (2.06544)
   N=149, steps=583245
     Blaze       = 1        (1.93944)
   N=163, steps=585263
     Blaze       = 1        (1.93213)
   N=179, steps=546438
     Blaze       = 1        (2.05212)
   N=196, steps=508361
     Blaze       = 1        (1.8568)
   N=215, steps=539173
     Blaze       = 1        (1.82717)
   N=236, steps=537237
     Blaze       = 1        (1.93871)
   N=259, steps=540715
     Blaze       = 1        (1.89782)
   N=284, steps=531924
     Blaze       = 1        (1.84301)
   N=312, steps=547680
     Blaze       = 1        (2.03632)
   N=343, steps=556888
     Blaze       = 1        (1.94814)
   N=377, steps=532375
     Blaze       = 1        (1.82172)
   N=414, steps=506223
     Blaze       = 1        (1.78857)
   N=455, steps=559772
     Blaze       = 1        (2.03774)
   N=500, steps=512833
     Blaze       = 1        (1.84373)
   N=550, steps=506042
     Blaze       = 1        (1.79578)
   N=605, steps=520407
     Blaze       = 1        (1.8768)
   N=665, steps=518912
     Blaze       = 1        (1.93978)
   N=731, steps=530888
     Blaze       = 1        (2.07281)
   N=804, steps=522203
     Blaze       = 1        (2.0957)
   N=884, steps=470627
     Blaze       = 1        (1.91809)
   N=972, steps=487030
     Blaze       = 1        (1.98)
   N=1069, steps=497104
     Blaze       = 1        (1.99144)
   N=1175, steps=510816
     Blaze       = 1        (2.10169)
   N=1292, steps=506662
     Blaze       = 1        (2.06669)
   N=1421, steps=478028
     Blaze       = 1        (1.92502)
   N=1563, steps=499034
     Blaze       = 1        (1.97207)
   N=1719, steps=499927
     Blaze       = 1        (1.98346)
   N=1890, steps=477662
     Blaze       = 1        (2.08631)
   N=2079, steps=473042
     Blaze       = 1        (1.97147)
   N=2286, steps=445988
     Blaze       = 1        (2.03499)
   N=2514, steps=455969
     Blaze       = 1        (2.00198)
   N=2765, steps=425996
     Blaze       = 1        (1.9458)
   N=3041, steps=439299
     Blaze       = 1        (1.97124)
   N=3345, steps=425345
     Blaze       = 1        (1.97847)
   N=3679, steps=431189
     Blaze       = 1        (2.00195)
   N=4046, steps=411447
     Blaze       = 1        (1.99141)
   N=4450, steps=397270
     Blaze       = 1        (2.01632)
   N=4895, steps=388596
     Blaze       = 1        (2.00204)
   N=5384, steps=368133
     Blaze       = 1        (2.01115)
   N=5922, steps=358414
     Blaze       = 1        (1.98719)
   N=6514, steps=335846
     Blaze       = 1        (1.98653)
   N=7165, steps=300159
     Blaze       = 1        (1.9551)
   N=7881, steps=307915
     Blaze       = 1        (1.94607)
   N=8669, steps=289254
     Blaze       = 1        (1.90964)
   N=9535, steps=288610
     Blaze       = 1        (2.01493)
   N=10488, steps=250830
     Blaze       = 1        (2.02424)
   N=11536, steps=258388
     Blaze       = 1        (2.03129)
   N=12689, steps=234878
     Blaze       = 1        (1.98549)
   N=13957, steps=223583
     Blaze       = 1        (2.00355)
   N=15352, steps=166712
     Blaze       = 1        (1.88352)
   N=16887, steps=187230
     Blaze       = 1        (2.21449)
   N=18575, steps=178800
     Blaze       = 1        (1.99246)
   N=20432, steps=161934
     Blaze       = 1        (1.91666)
   N=22475, steps=149146
     Blaze       = 1        (2.00135)
   N=24722, steps=129179
     Blaze       = 1        (1.8898)
   N=27194, steps=119325
     Blaze       = 1        (2.07895)
   N=29913, steps=102978
     Blaze       = 1        (1.93311)
   N=32904, steps=90611
     Blaze       = 1        (2.01251)
   N=36194, steps=82499
     Blaze       = 1        (2.08219)
   N=39813, steps=73056
     Blaze       = 1        (2.01253)
   N=43794, steps=66402
     Blaze       = 1        (1.9966)
   N=48173, steps=60693
     Blaze       = 1        (1.99556)
   N=52990, steps=55761
     Blaze       = 1        (2.01759)
   N=58289, steps=51213
     Blaze       = 1        (1.99105)
   N=64117, steps=46620
     Blaze       = 1        (1.9789)
   N=70528, steps=42994
     Blaze       = 1        (1.99296)
   N=77580, steps=39345
     Blaze       = 1        (2.04388)
   N=85338, steps=35964
     Blaze       = 1        (1.98755)
   N=93871, steps=32866
     Blaze       = 1        (1.99017)
   N=103258, steps=30045
     Blaze       = 1        (1.98837)
   N=113583, steps=27325
     Blaze       = 1        (1.97944)
   N=124941, steps=25039
     Blaze       = 1        (2.039)
   N=137435, steps=22745
     Blaze       = 1        (1.98111)
   N=151178, steps=20818
     Blaze       = 1        (1.98821)
   N=166295, steps=18908
     Blaze       = 1        (1.99095)
   N=182924, steps=17111
     Blaze       = 1        (1.98556)
   N=201216, steps=15569
     Blaze       = 1        (2.07604)
   N=221337, steps=14114
     Blaze       = 1        (1.99041)
   N=243470, steps=12829
     Blaze       = 1        (2.0014)
   N=267817, steps=11703
     Blaze       = 1        (2.00337)
   N=294598, steps=10709
     Blaze       = 1        (1.99391)
   N=324057, steps=9734
     Blaze       = 1        (2.00039)
   N=356462, steps=8919
     Blaze       = 1        (1.99724)
   N=392108, steps=8070
     Blaze       = 1        (1.99346)
   N=431318, steps=7405
     Blaze       = 1        (2.00564)
   N=474449, steps=6702
     Blaze       = 1        (1.9814)
   N=521893, steps=6157
     Blaze       = 1        (2.03998)
   N=574082, steps=5572
     Blaze       = 1        (2.00144)
   N=631490, steps=5106
     Blaze       = 1        (2.01689)
   N=694639, steps=4650
     Blaze       = 1        (2.00528)
   N=764102, steps=4222
     Blaze       = 1        (2.00587)
   N=840512, steps=3838
     Blaze       = 1        (2.00354)
   N=924563, steps=3498
     Blaze       = 1        (2.00481)
   N=1017019, steps=3164
     Blaze       = 1        (2.00209)
   N=1118720, steps=2880
     Blaze       = 1        (2.11241)
   N=1230592, steps=2627
     Blaze       = 1        (2.07213)
   N=1353651, steps=2398
     Blaze       = 1        (2.03515)
   N=1489016, steps=2108
     Blaze       = 1        (2.07977)
   N=1637917, steps=1553
     Blaze       = 1        (1.73115)
   N=1801708, steps=1017
     Blaze       = 1        (1.53154)
   N=1981878, steps=935
     Blaze       = 1        (1.90656)
   N=2180065, steps=667
     Blaze       = 1        (3.19127)
   N=2398071, steps=542
     Blaze       = 1        (3.11719)
   N=2637878, steps=513
     Blaze       = 1        (3.25006)
   N=2901665, steps=448
     Blaze       = 1        (2.04104)
   N=3191831, steps=415
     Blaze       = 1        (2.24576)
   N=3511014, steps=315
     Blaze       = 1        (2.15791)
   N=3862115, steps=274
     Blaze       = 1        (1.87123)
   N=4248326, steps=238
     Blaze       = 1        (2.05686)
   N=4673158, steps=202
     Blaze       = 1        (2.0116)
   N=5140474, steps=196
     Blaze       = 1        (2.03499)
   N=5654521, steps=174
     Blaze       = 1        (1.94104)
   N=6219973, steps=137
     Blaze       = 1        (1.8906)
   N=6841970, steps=126
     Blaze       = 1        (1.97859)
   N=7526167, steps=109
     Blaze       = 1        (1.92295)
   N=8278784, steps=112
     Blaze       = 1        (1.92885)
   N=9106663, steps=91
     Blaze       = 1        (1.76321)
   N=10000000, steps=83
     Blaze       = 1        (1.95365)
